1st Q,1st Q,1st Q,1st Q,1st Q,1st Q
6:21.0,,,85-99,,J. Strawther misses 2-pt jump shot from 10 ft
6:20.0,,,85-99,,Offensive rebound by P. Watson
6:19.0,,,85-99,,P. Watson misses 2-pt layup at rim
6:18.0,Defensive rebound by G. Santos,,85-99,,
6:07.0,B. Podziemski makes 3-pt jump shot from 23 ft (assist by D. Melton),+3,88-99,,
5:43.0,,,88-99,,C. Braun misses 3-pt jump shot from 26 ft
5:40.0,Defensive rebound by D. Green,,88-99,,
5:32.0,B. Podziemski misses 3-pt jump shot from 25 ft,,88-99,,
5:30.0,,,88-99,,Defensive rebound by Team
5:20.0,,,88-101,+2,J. Strawther makes 2-pt jump shot from 6 ft
5:08.0,G. Santos misses 2-pt jump shot from 7 ft,,88-101,,
5:05.0,,,88-101,,Defensive rebound by J. Strawther
4:58.0,,,88-101,,J. Strawther misses 3-pt jump shot from 24 ft
4:56.0,,,88-101,,Offensive rebound by Team
4:56.0,Loose ball foul by G. Santos (drawn by N. JokiÄ),,88-101,,
4:56.0,K. PorziÅÄ£is enters the game for P. Spencer,,88-101,,
4:50.0,,,88-101,,N. JokiÄ misses 3-pt jump shot from 27 ft
4:47.0,Defensive rebound by D. Green,,88-101,,
4:35.0,K. PorziÅÄ£is misses 2-pt jump shot from 10 ft,,88-101,,
4:31.0,,,88-101,,Defensive rebound by N. JokiÄ
4:23.0,,,88-104,+3,B. Brown makes 3-pt jump shot from 24 ft (assist by J. Strawther)
4:02.0,K. PorziÅÄ£is misses 2-pt dunk at rim,,88-104,,
4:00.0,,,88-104,,Defensive rebound by P. Watson
3:55.0,,,88-106,+2,C. Braun makes 2-pt layup from 1 ft (assist by P. Watson)
3:55.0,Golden State full timeout,,88-106,,
3:55.0,L. Cryer enters the game for D. Green,,88-106,,
3:55.0,M. Leons enters the game for D. Melton,,88-106,,
3:55.0,P. Spencer enters the game for B. Podziemski,,88-106,,
3:55.0,N. Williams enters the game for K. PorziÅÄ£is,,88-106,,
3:55.0,O. Yurtseven enters the game for G. Santos,,88-106,,
3:38.0,O. Yurtseven misses 2-pt jump shot from 7 ft,,88-106,,
3:37.0,,,88-106,,Defensive rebound by P. Watson
3:21.0,,,88-106,,P. Watson misses 2-pt layup at rim
3:19.0,,,88-106,,Offensive rebound by N. JokiÄ
3:19.0,,,88-106,,N. JokiÄ misses 2-pt layup at rim
3:18.0,,,88-106,,Offensive rebound by P. Watson
3:16.0,,,88-108,+2,C. Braun makes 2-pt layup from 2 ft (assist by P. Watson)
2:51.0,M. Leons makes 2-pt layup from 1 ft (assist by L. Cryer),+2,90-108,,
2:29.0,,,90-111,+3,B. Brown makes 3-pt jump shot from 24 ft
2:16.0,L. Cryer misses 3-pt jump shot from 23 ft,,90-111,,
2:14.0,,,90-111,,Defensive rebound by J. Strawther
1:56.0,,,90-111,,P. Watson misses 3-pt jump shot from 27 ft
1:56.0,Defensive rebound by O. Yurtseven,,90-111,,
1:56.0,Personal take foul by B. Brown (drawn by O. Yurtseven),,90-111,,
1:56.0,,,90-111,,D. Holmes enters the game for C. Braun
1:56.0,,,90-111,,C. Jones enters the game for B. Brown
1:56.0,,,90-111,,T. Jones enters the game for N. JokiÄ
1:56.0,,,90-111,,J. Pickett enters the game for J. Strawther
1:37.0,P. Spencer misses 3-pt jump shot from 26 ft,,90-111,,
1:32.0,Offensive rebound by N. Williams,,90-111,,
1:30.0,L. Cryer misses 3-pt jump shot from 24 ft,,90-111,,
1:29.0,Offensive rebound by P. Spencer,,90-111,,
1:28.0,P. Spencer makes 2-pt jump shot from 10 ft,+2,92-111,,
1:13.0,,,92-114,+3,D. Holmes makes 3-pt jump shot from 26 ft (assist by C. Jones)
1:05.0,Shooting foul by P. Watson (drawn by P. Spencer),,92-114,,
1:05.0,P. Spencer makes free throw 1 of 3,+1,93-114,,
1:05.0,P. Spencer misses free throw 2 of 3,,93-114,,
1:05.0,Offensive rebound by Team,,93-114,,
1:05.0,,,93-114,,J. Strawther enters the game for P. Watson
1:05.0,P. Spencer misses free throw 3 of 3,,93-114,,
1:03.0,Offensive rebound by O. Yurtseven,,93-114,,
1:01.0,Turnover by O. Yurtseven (lost ball; steal by C. Jones),,93-114,,
0:42.0,,,93-116,+2,D. Holmes makes 2-pt dunk from 2 ft (assist by T. Jones)
0:33.0,Turnover by L. Cryer (bad pass; steal by T. Jones),,93-116,,
0:10.0,,,93-116,,Turnover by Team (shot clock)
0:00.0,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter,End of 4th quarter
