team_id,season,raptor_offense,raptor_defense,raptor_total,war_total
OKC,2006,0.9820574886535555,-1.7559707513867875,-0.7794906707009583,19.84
ORL,2006,-0.03063900331558327,-0.3025921832613282,-0.32681603536622145,24.52
PHI,2006,-0.13313237879929657,-0.45543330821401656,-0.5411956794775181,22.22
PHX,2006,1.1978199859677257,0.1876916908890448,1.4134810063145233,41.79
POR,2006,-1.2119006588950838,-1.3159097820577799,-2.5011961479979727,2.36
SAC,2006,0.15243570347957633,0.2694553706505295,0.4239334341906203,32.04
SAS,2006,0.3901393517116026,1.4645915379178027,1.8600626072907196,46.34
TOR,2006,0.616209038981862,-1.4124160737548852,-0.7806944583625613,19.779999999999998
UTA,2006,-0.4728685679794778,-0.2069513605955435,-0.6922639706252199,20.860000000000003
WAS,2006,0.6277724544858538,-0.22782288567249992,0.4254778354934693,32.160000000000004
ATL,2007,-0.7730546753181429,-0.5571098033298124,-1.330124239223379,14.409999999999998
BKN,2007,-0.17312006438307945,-0.0965394094864444,-0.27074090840500975,25.05
BOS,2007,-0.7387199113707322,-0.2241665827374357,-0.9745442642763623,18.0
CHA,2007,-0.6972105578884223,-0.38007398520295943,-1.034648070385923,17.419999999999998
CHI,2007,-0.2682675294474495,1.4445730751731458,1.192315858652242,39.78000000000001
CLE,2007,-0.1253068410462778,1.0475804828973845,0.9139285714285713,37.209999999999994
DAL,2007,1.127639971651311,0.8577199554520604,1.9980004049812696,47.61
DEN,2007,0.24546051966434135,0.19719947426953793,0.4412597310686482,32.11
DET,2007,0.5810865191146883,0.4668913480885312,1.0252967806841045,38.3
GSW,2007,0.09013920526448997,-0.1172310807390534,-0.019301442672741018,27.51
HOU,2007,-0.013773480384751067,1.3434053482399155,1.3505262627788688,41.34
IND,2007,-0.7435417825185785,0.09091046964258626,-0.6708204843031191,20.900000000000002
LAC,2007,-0.27873796249366445,0.230886974151039,-0.03450076026355814,27.249999999999996
LAL,2007,0.4378582126809787,-0.38766350474288563,0.05019470793809278,28.620000000000005
MEM,2007,0.016199579621659455,-1.2027524772295062,-1.184676208587729,15.819999999999999
MIA,2007,-0.453192989524577,0.13422139403706684,-0.31462026591458514,24.72
MIL,2007,0.055360829934028286,-1.22818653371607,-1.178788336606738,15.92
MIN,2007,-0.5626924615076984,-0.2933513297340532,-0.8876874625074983,19.029999999999998
NOP,2007,-0.3417836124943414,0.02976208440219306,-0.3080177053468135,24.769999999999996
NYK,2007,-0.19828051584524636,-0.6109867039888034,-0.8090222933120064,19.75
OKC,2007,0.09991931823912076,-0.793071453784479,-0.6852654934193939,20.89
ORL,2007,-0.32225480283114255,0.43891304347826093,0.10588978766430739,28.830000000000002
PHI,2007,-0.6268963782696179,-0.24055331991951714,-0.8691750503018107,19.1
PHX,2007,1.652974276527331,0.2167051848874597,1.8620729501607716,46.589999999999996
POR,2007,-0.35839847664862706,-0.7131439166165564,-1.0654690318701143,17.12
SAC,2007,-0.07477532060991612,-0.29027062506311224,-0.3650459456730285,24.149999999999995
SAS,2007,0.6998988775407018,1.53701587622611,2.242597835979371,50.370000000000005
TOR,2007,0.11600688468158354,0.053543586109142456,0.16906955553305658,29.32
UTA,2007,0.8057356356659597,-0.01350095930526112,0.8143138442896094,35.86000000000001
WAS,2007,0.75582896329165,-0.9280254134731746,-0.1958047599838644,25.940000000000005
ATL,2008,-0.19438932258876856,-0.4112515739108536,-0.5618282548476453,21.869999999999997
BKN,2008,-0.8237809490192124,-0.5147899752912107,-1.3509807876556903,14.120000000000005
BOS,2008,0.7031840040496079,1.8649405213869912,2.5834978486459126,53.550000000000004
CHA,2008,-0.688411045722046,-0.5136612846436296,-1.1971128212866553,15.759999999999998
CHI,2008,-0.7851466653203412,-0.023092845963548297,-0.8360125208259707,19.33
CLE,2008,-0.3160832116052989,0.1851961920112829,-0.14738830403465458,26.350000000000005
DAL,2008,0.8334194921696825,0.4073893872586286,1.2669707566773094,40.37000000000001
DEN,2008,0.604164568435895,0.30664215933125183,0.9190653640850037,37.16
DET,2008,0.9010542855694663,1.015581124233362,1.908773886157433,46.82
GSW,2008,0.9355257836198181,-0.34101617795753286,0.6107532861476239,33.89
HOU,2008,-0.05446758907303234,1.3586285540519993,1.3198165323602453,40.74
IND,2008,-0.3731878922858879,-0.10154383478436928,-0.46703786191536745,22.98
LAC,2008,-1.4089105411954768,-0.38227988691437803,-1.7960117124394186,9.630000000000003
LAL,2008,1.2721334681496461,0.6081597573306372,1.8802426693629928,46.55
MEM,2008,-0.5934864933097702,-0.9127442565008836,-1.5115677859126484,12.67
MIA,2008,-1.6067779514851985,-0.6956679610671239,-2.3055272580563817,4.48
MIL,2008,-0.5518658407614444,-1.2870977489046684,-1.8510550435614646,9.120000000000001
MIN,2008,-0.8668102574498278,-0.8580529089803365,-1.7183002229880397,10.44
NOP,2008,0.9453397960214077,0.5254468342926387,1.466287993537312,42.32000000000001
NYK,2008,-0.7007745699627804,-1.066532541997787,-1.7535660396338397,10.030000000000001
OKC,2008,-1.580282400403429,-0.5075037821482602,-2.0785879979828548,6.669999999999999
ORL,2008,0.8648905515393558,0.4165107931853799,1.2801627824680248,40.72
PHI,2008,-0.24491014932928376,0.28012148823082766,0.04095671981776767,28.189999999999998
PHX,2008,1.3078159757330636,-0.009383215369059674,1.3233013144590495,40.870000000000005
POR,2008,-0.048000401929260424,-0.14542805466237946,-0.1658611334405144,25.99
SAC,2008,-0.00707982451717012,-0.4938581009530533,-0.5265795975997177,22.55
SAS,2008,0.039154672613014356,1.3370717616055139,1.3713663085343601,41.470000000000006
TOR,2008,0.6140184559528012,0.08138268367707135,0.6823912056880642,34.64999999999999
UTA,2008,1.4540674955595028,0.3452524739913727,1.799675209337731,45.690000000000005
WAS,2008,0.3200783643944339,-0.4893906665996886,-0.1509569498166473,26.280000000000005
ATL,2009,0.29328123414188567,0.14413376636557387,0.4386633512635744,32.03999999999999
BKN,2009,-0.031353068737707525,-0.6215845478844118,-0.6444702203842857,21.25
BOS,2009,0.6222132796780683,1.3582545271629778,1.9874899396378272,48.0
CHA,2009,-0.7154313243338184,0.41052341044813573,-0.3198775530687007,24.600000000000005
CHI,2009,0.03886101354741593,-0.10637230306071246,-0.06859006522829902,27.21
CLE,2009,1.0249570316449297,1.3567738347993126,2.3674502072591244,51.54
DAL,2009,0.44154001514769003,-0.019535470840696866,0.4568240343347638,32.199999999999996
DEN,2009,0.47141553899954386,0.3362475292686635,0.802995286604835,35.86
DET,2009,-0.16962375043954384,0.03660521424624501,-0.12387602350931833,26.680000000000003
GSW,2009,0.14748252099994968,-1.1217141994869473,-0.9762738292842412,17.98
HOU,2009,0.0773542034839687,0.9631709164352438,1.0128553395607172,38.0
IND,2009,0.01375327819245511,-0.22701734920314706,-0.20394896106516033,25.629999999999995
LAC,2009,-1.4106176441001912,-0.8358817020420479,-2.2396086912785433,5.04
LAL,2009,1.0091708796764407,0.8639282103134479,1.880323559150657,46.51
MEM,2009,-1.085770551403757,-0.3466976368410422,-1.427736820844274,13.36
MIA,2009,-0.048293660736657425,0.14108744675519924,0.10352292658481582,28.94
MIL,2009,-0.2938984935800223,0.04270043473865133,-0.25795167323829743,25.119999999999997
MIN,2009,-0.5458194486519237,-0.7215591234979298,-1.2616227405836613,14.93
NOP,2009,0.10462114693526336,0.2861871741661183,0.40588145973578993,31.64
NYK,2009,-0.019548644418639852,-0.5821123845105265,-0.6217145453627506,21.58
OKC,2009,-1.259040646301439,-0.33514264074728606,-1.5799596061600605,11.600000000000001
ORL,2009,0.339249873289407,1.3958641662442979,1.7282818043588444,45.14
PHI,2009,-0.05571471957886205,0.08422757643247616,0.058119052439765284,28.099999999999998
PHX,2009,1.1012301306064594,-0.653579021970234,0.4236914042725523,31.920000000000005
POR,2009,1.2421986888552699,0.1787090267271811,1.4038830055471507,41.89000000000001
SAC,2009,-0.784792001607717,-1.4729200160771705,-2.247126205787781,5.119999999999999
SAS,2009,0.06670015572411722,0.8675440799718692,0.9422715627668657,37.27000000000001
TOR,2009,-0.2802120676596819,-0.43172431204241357,-0.693612724059581,20.69
UTA,2009,0.379476861167002,0.24790744466800813,0.6229024144869215,34.120000000000005
WAS,2009,-0.6713488277681925,-1.2273368517202885,-1.9136963361412769,8.390000000000002
ATL,2010,0.9987107171635776,0.2252316680096695,1.2137338839645448,40.13
BKN,2010,-1.5786876958851481,-0.8185623293903549,-2.398028510767364,3.560000000000001
BOS,2010,0.05651668351870579,0.8004398382204247,0.8899646107178972,36.709999999999994
CHA,2010,-0.6179787715679864,0.9578147794154634,0.3421298858091453,31.509999999999998
CHI,2010,-0.8298287034711409,0.3731451248304617,-0.4443060230069824,23.249999999999996
CLE,2010,0.8983417593528817,0.7745955510616785,1.6656825075834174,44.46
DAL,2010,0.36680583501006025,0.33238430583500994,0.7078470824949697,34.86
DEN,2010,0.9219189161864324,0.14619856435143064,1.067323829744212,38.54
DET,2010,-0.4895005560610657,-0.9079314528359115,-1.3997017490648063,13.58
GSW,2010,0.03436217120267596,-0.8454817292585273,-0.83244133596878,19.340000000000003
HOU,2010,-0.020402934083601325,-0.03215434083601279,-0.019051446945337523,27.61
IND,2010,-0.8409946714031972,0.06107079421466633,-0.7973509261608728,19.660000000000004
LAC,2010,-1.030401461706339,-0.5826929909150892,-1.5989697000456784,11.48
LAL,2010,0.3405395864851235,0.9342208774583963,1.2650832072617249,40.43
MEM,2010,0.07914594323034416,-0.45300678221552376,-0.39522230595327806,24.060000000000002
MIA,2010,-0.16356456562201316,0.6838724281905528,0.5534433321595652,33.45
MIL,2010,-0.4754292006606938,0.870228740177186,0.37789679163121276,31.87
MIN,2010,-1.412670003539107,-0.9397593407148996,-2.353076495272764,4.029999999999999
NOP,2010,-0.10919267813020009,-0.4937169078715142,-0.6194594322021079,21.42
NYK,2010,-0.06288229376257552,-0.9720523138832998,-1.036408450704225,17.4
OKC,2010,0.20251464350636214,0.7215764492021814,0.9310745303978994,37.06
ORL,2010,0.9344196654840345,0.9819260010136847,1.9023010643689813,46.830000000000005
PHI,2010,-0.346018682150972,-0.6844837162332744,-1.0554001514768998,17.19
PHX,2010,1.634591991890522,-0.43301064368981246,1.195190065889508,39.72
POR,2010,0.7041851329572923,0.19140813859790493,0.8900936744560839,36.73
SAC,2010,-0.5573268273051966,-0.5076512903063535,-1.082856280497007,17.060000000000002
SAS,2010,0.5798685540950455,0.7631799797775531,1.360070778564206,41.28
TOR,2010,0.7611243112077246,-1.2414084222233457,-0.4872655578585511,22.810000000000002
UTA,2010,0.7417371058359064,0.6743129017563396,1.4171837829630005,41.8
WAS,2010,-0.7645522388059701,-0.5305112948769666,-1.26671540943929,14.969999999999999
ATL,2011,-0.23436391282311198,-0.03350228079067416,-0.2681753674607197,24.69
BKN,2011,-0.9643974608886889,-0.7289498675463587,-1.6757784775328637,10.9
BOS,2011,-0.13040444893832154,1.447618806875632,1.3217947421638017,40.959999999999994
CHA,2011,-0.8430367602504545,-0.2732680266612806,-1.1023833568975965,16.599999999999998
CHI,2011,0.3296923852748362,1.4373575390821987,1.8041200201714573,45.779999999999994
CLE,2011,-1.1635144028755129,-1.163878904470207,-2.3474358325317675,4.01
DAL,2011,0.5660796752093378,0.6132555189038315,1.1791372748033495,39.33
DEN,2011,1.1115706673433134,0.15482872367419437,1.2544278102004565,40.21
DET,2011,0.03364518887379913,-1.0783210100095568,-1.0195664202001913,17.429999999999996
GSW,2011,0.12952448187181684,-0.6854621552115375,-0.5694720387272453,22.230000000000004
HOU,2011,0.8753155962379922,-0.2694714077352512,0.6260121712015289,34.099999999999994
IND,2011,-0.500520728008089,0.14516177957532864,-0.35582912032355923,24.09
LAC,2011,-0.4777296535052378,-0.28239323126510874,-0.7595185334407737,20.18
LAL,2011,0.8694704992435702,0.7638224911749875,1.6101714573877965,43.970000000000006
MEM,2011,0.10537726358148891,0.5651207243460764,0.6547434607645876,34.480000000000004
MIA,2011,1.04000303321369,0.8026641726909661,1.8484555886962237,46.349999999999994
MIL,2011,-1.1714862070704524,0.9078622219980836,-0.275762771698018,25.13
MIN,2011,-0.7380574375568812,-0.8113206593184346,-1.577753058954394,11.750000000000002
NOP,2011,-0.19413603589976303,0.5195936066152372,0.31651288256945476,31.01
NYK,2011,0.7879322548028311,-0.6584732052578361,0.1282103134479272,29.169999999999998
OKC,2011,0.8546036189143256,0.13342497250824756,0.9659202239328202,37.989999999999995
ORL,2011,0.2499546096429292,1.0946943715957234,1.3354296953802702,41.43
PHI,2011,-0.11279413978224885,0.3826551603030454,0.28822437409061247,30.64999999999999
PHX,2011,0.4767558110472382,-0.5812896775806049,-0.13404648837790542,26.630000000000003
POR,2011,0.3402868252285007,0.16704034742210783,0.48733020249457154,32.57
SAC,2011,-0.8942838436744561,-0.3728746978243352,-1.259891216760677,15.1
SAS,2011,1.0352456530529723,0.5253083299636069,1.5442124949454104,43.35000000000001
TOR,2011,-0.3318774643615408,-1.3611667172176727,-1.7014760893741785,10.620000000000001
UTA,2011,0.1461139896373056,-0.558176970672569,-0.4047738819860154,23.730000000000004
WAS,2011,-1.0841151974311376,-0.8239375846671015,-1.8988861572424869,8.530000000000001
ATL,2012,0.12115420300612358,0.6338776520071749,0.7757468918166636,28.840000000000003
BKN,2012,-0.45374787588897986,-1.2905909748882876,-1.7135754295424508,8.32
BOS,2012,-0.6314072401028923,1.2505615157789072,0.6156032373423678,27.4
CHA,2012,-2.162286002014098,-1.5781659113796578,-3.7610523665659623,-8.040000000000001
CHI,2012,0.7906204906204904,1.2792584227366834,2.0706631532718487,39.040000000000006
CLE,2012,-0.8439057998246273,-1.1139609169485156,-1.9541901540774145,6.53
DAL,2012,-0.2470679780876495,0.671078187250996,0.4360308764940239,26.06
DEN,2012,0.9933665835411472,-0.1674438902743142,0.8125685785536159,29.07
DET,2012,-0.8149827748199184,-0.5925399310992797,-1.395690573128719,11.12
GSW,2012,0.08732642161482872,-0.8483066289663839,-0.7874960728872135,15.999999999999995
HOU,2012,0.1444568938686586,0.0016931216931216958,0.17918456271397445,23.78
IND,2012,0.5135638796823213,0.22236883246826333,0.7316302920392722,28.420000000000005
LAC,2012,0.7824126268320181,-0.019234623575097125,0.7428034573468622,28.439999999999998
LAL,2012,0.3177704469065105,0.22014813892692647,0.5228494958297024,26.62
MEM,2012,-0.11779799247176907,0.7413550815558344,0.638375156838143,27.459999999999997
MIA,2012,0.6286115094457257,0.8901053681650977,1.5219714446037784,34.78
MIL,2012,0.2058297094598853,-0.24144450746833054,-0.04435621100397053,21.9
MIN,2012,-0.17609459289925977,-0.33651988458160836,-0.4699033998243633,18.350000000000005
NOP,2012,-0.8600941028858219,-0.03043287327478044,-0.87866373902133,15.15
NYK,2012,0.048509944162118075,0.65007215007215,0.680808080808081,27.919999999999998
OKC,2012,1.190113188668626,0.5024576324182353,1.6824964042273782,36.17
ORL,2012,0.11670946326799034,0.026097576251017742,0.17081480553641884,23.79
PHI,2012,-0.07987559688363917,1.0879743654184468,1.0091354611711483,30.44
PHX,2012,0.30385101010101007,-0.2675820707070707,0.036180555555555494,22.450000000000003
POR,2012,0.1670445293417674,-0.23913070708335943,-0.09534038955345411,21.709999999999997
SAC,2012,-0.28658413975116254,-1.0401156214653764,-1.3362888023124295,11.53
SAS,2012,1.4063425345043912,0.5175909661229611,1.9115997490589713,37.790000000000006
TOR,2012,-0.8079038015907809,-0.16162084298866414,-0.9886140164088434,14.41
UTA,2012,0.4170419398738093,-0.1783619943090437,0.23652727947544228,24.630000000000003
WAS,2012,-0.7817723433757721,-0.5607273414849363,-1.3535169544938863,11.36
ATL,2013,-0.21616298982572785,0.20039286793593228,-0.0022967663946811736,27.8
BKN,2013,0.5046136798630001,-0.14924448473859178,0.36893321245089167,31.559999999999995
BOS,2013,-0.6019301516907726,0.47373381041173207,-0.11509348384820847,26.62
CHA,2013,-1.0333299671800051,-1.4189245140116131,-2.458121686442817,2.81
CHI,2013,-0.45812616610357515,0.47670818415611904,0.02907064696686997,27.8
CLE,2013,-0.37700963000506843,-0.909888494678155,-1.297070451089711,14.669999999999998
DAL,2013,0.010520520520520575,-0.08789789789789781,-0.06315815815815809,27.299999999999997
DEN,2013,1.0416105696774842,0.31667838842560037,1.3887018989249473,41.92
DET,2013,-0.505508431788347,-0.6179693022316469,-1.1216197111986268,16.43
GSW,2013,0.1283096031505604,0.19424921740886603,0.3156265778047057,30.889999999999997
HOU,2013,0.8620999949446437,0.06016379353925485,0.9428138112330013,37.31
IND,2013,-0.27789178152118427,1.2329657988769782,0.9596835119959165,36.84
LAC,2013,1.1170603142422706,0.6233147491130258,1.727987835783072,45.05
LAL,2013,0.402859745912841,-0.04876752543402334,0.3831199068684516,31.45
MEM,2013,-0.117529156358863,1.2806734992679356,1.1623516938456102,39.52
MIA,2013,1.4450882752376641,0.4922187012725718,1.9221870127257181,47.23999999999999
MIL,2013,-0.49586443413354836,0.026094411942707323,-0.46066169053863226,23.13
MIN,2013,-0.6225190065889507,0.12097313735428288,-0.5102128737962495,22.58
NOP,2013,-0.05273480942270759,-0.8702355676877968,-0.9147052876352237,18.48
NYK,2013,1.1667528255030155,-0.09314277025999695,1.0738888044194412,38.349999999999994
OKC,2013,1.50643941304019,0.8740305582169332,2.420412485502496,52.099999999999994
ORL,2013,-1.0287881086000303,-0.835628697102988,-1.8721876737954397,8.89
PHI,2013,-0.8613718046064286,-0.08003543406732465,-0.9328473804100227,18.22
PHX,2013,-1.0511133552133298,-0.5019288058571069,-1.5466447866700328,12.129999999999999
POR,2013,-0.05732487284081182,-0.6407060482449514,-0.7162058719846904,20.610000000000003
SAC,2013,0.016000201704402292,-1.162271191568756,-1.1485250365589226,16.29
SAS,2013,0.6411921529175051,1.074874245472837,1.7315442655935616,45.07
TOR,2013,-0.03949146603934135,-0.4628309725211473,-0.49150107612993627,23.140000000000004
UTA,2013,0.18302399275690365,-0.11867612293144213,0.05304059151954123,28.450000000000003
WAS,2013,-1.2221293311845287,0.4802175664786463,-0.7462127316680098,20.32
ATL,2014,-0.20874891598280465,-0.04919229198754463,-0.25794120782108815,25.269593082
BKN,2014,-0.04787689164748493,-0.29071046765935615,-0.3385873595549798,24.370568488
BOS,2014,-0.8698881420714214,-0.3041464960439984,-1.174034638206914,15.846843122000001
CHA,2014,-0.5448469089604622,0.40607098157297167,-0.13877592741230843,26.273966552
CHI,2014,-0.7557730294090111,1.1056359524150319,0.3498629231319051,31.339200041999998
CLE,2014,-0.5361771157632833,-0.4515742816004215,-0.9877513970875016,17.93740786
DAL,2014,0.7467538676689022,-0.02655369069300596,0.720200177018809,35.144318967000004
DEN,2014,-0.1396983109937224,-0.284795374319192,-0.424493685402521,23.605318639
DET,2014,-0.11972260441852463,-0.8536382580123364,-0.9733608625135749,17.972240084000003
GSW,2014,0.2531123359439232,1.0905431269114976,1.3436554630145234,41.852142044000004
HOU,2014,1.050389128225681,0.3004701549743293,1.350859283505447,41.667809766
IND,2014,-0.39497975363458027,1.313758891375076,0.9187791376230031,36.976668941
LAC,2014,1.278305516662178,0.5413401954542602,1.8196457114103681,46.221631193
LAL,2014,-0.5904582143429586,-0.8185817312602384,-1.4090399457705658,13.540753178999998
MEM,2014,-0.012477477851956614,0.5256610212512497,0.5131835434343346,32.826614914
MIA,2014,0.9485294605292522,0.11135210270914025,1.0598815633097742,38.727308008
MIL,2014,-0.9703975592572938,-1.2066601584207746,-2.17705771749824,5.814499587000001
MIN,2014,0.5482843532931251,0.2860020684553513,0.8342864217375473,36.72866941299999
NOP,2014,0.06612273240407955,-0.6197024993875598,-0.5535797670659279,22.161094927
NYK,2014,0.25421590780292136,-0.5646967562626037,-0.31048084866532366,24.526620495000003
OKC,2014,0.9118491082293476,0.7667509768227125,1.6786000850748333,45.08393417800001
ORL,2014,-1.088342875507993,-0.4473073759163619,-1.5356502514458028,12.378677028999999
PHI,2014,-1.6340845923997986,-0.9860855405981367,-2.6201701330211025,1.3364467439999994
PHX,2014,0.6260194997869294,0.13379090170299687,0.7598104015955757,35.428330963
POR,2014,1.072348057681793,0.04447682017365916,1.1168248781292873,39.16302291499999
SAC,2014,-0.13209159792980332,-0.3893099320571357,-0.5214015302584468,22.66041856199999
SAS,2014,0.8882715630952718,1.1640789579174344,2.0523505209751445,48.565690620000005
TOR,2014,0.4696677976390557,0.16902196300691522,0.6386897605717579,34.521070662999996
UTA,2014,-0.7594806463460394,-0.9138798340329104,-1.6733604804306659,10.894363615
WAS,2014,-0.16233604549468958,0.3322887022983296,0.16995265682049365,30.03821003
ATL,2015,0.7385516906370363,0.5724802561325766,1.3110319468981348,41.009529555
BKN,2015,-0.28485273852318344,-0.4559051138356082,-0.7407578522769472,20.412540404
BOS,2015,-0.2479978595816902,0.18600025495920527,-0.061997604800201354,27.365810185999997
CHA,2015,-1.0921620989980407,0.23114658724732473,-0.861015511777744,19.046018618
CHI,2015,0.3795267935444394,0.1926843260744933,0.5722111197865801,33.696207535
CLE,2015,1.2001458216869911,-0.0399637405468426,1.1601820815370851,39.575159047999996
DAL,2015,0.7130288732401288,0.17690361729284243,0.8899324903345405,36.94734248899999
DEN,2015,-0.2312137099252049,-0.4974098551450129,-0.7286235649530708,20.573467997
DET,2015,-0.0899589694755636,-0.3137520811213496,-0.4037110506952641,23.720107328000005
GSW,2015,1.331774607219108,1.1712846875760263,2.5030592947202233,53.714456815999995
